@relation 'final_electricity_dataset-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R23-weka.filters.unsupervised.attribute.Remove-V-R1,23-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute connected_load_kw numeric
@attribute units numeric

@data
0.869813,5727.57
0.363669,3231.47
0.425467,4588.85
0.300623,3307.34
0.775957,4336.78
0.420125,5100.31
0.503829,3947.76
0.426536,4689.99
0.446126,4833.02
0.611754,5786.87
0.450935,4791.99
0.415138,4418.3
0.414604,5858.43
0.221015,2016.88
0.419412,4534.82
0.745503,5692.68
0.576313,3819.4
0.263224,4069.28
0.421549,4446.18
0.466963,3379.71
0.501336,4039.02
0.429386,5031.64
0.24862,3625.4
0.702048,6355.15
0.855387,8659.92
0.563134,3284.13
0.363491,5368.51
0.420125,4649.47
0.412289,4128.31
0.669813,7971.26
0.503651,4788.66
0.439893,4548.76
0.427783,4245
0.357079,1988.4
0.182191,1596.56
0.421371,4063.53
0.34301,3165.62
0.433482,4345.81
0.537667,4616.22
0.42992,4312.15
0.429029,4662.06
0.430988,4666.64
0.439537,4379.54
0.17756,4033.65
0.450579,4779.43
0.436331,5101.88
0.62707,4343.5
0.425289,4457.62
0.450579,4808.75
0.419947,4148.55
0.659305,6179.39
0.383081,5765.76
0.427248,4502.35
0.437578,5225.48
0.413713,4617.42
0.457168,4686.66
0.429029,4904.35
0.465539,4480.27
0.41585,4309.41
0.439359,4470.54
0.254319,1631.19
0.432769,4176.76
0.422618,4577.02
0.601959,7546.92
0.454853,6203.19
0.417988,4522.82
0.456634,4884.31
0.413713,4204.58
0.5439,5607.99
0.433126,4924.8
0.437756,4640.22
0.247551,3210.06
0.223508,2445.07
0.330365,4291.75
0.33179,2713.34
0.290472,3125.44
0.431345,4494.54
0.426358,4494.58
0.573998,3855.25
0.434372,4821.47
0.443633,5037
0.448798,4685.15
0.320214,1951.84
0.345681,3921.77
0.457881,4986.23
0.415672,4494.68
0.423508,4349.61
0.428495,4419.51
0.424755,4547.83
0.457346,4430.48
0.436153,4509.54
0.428495,4524.44
0.488335,3364.65
0.406946,4288.42
0.44862,4758.24
0.388602,6055.77
0.635975,3624.75
0.688513,5026.67
0.425646,4802.47
0.525913,5118.08
0.535886,5088.53
0.462511,5027.82
0.611754,4293.2
0.531256,7251.17
0.320214,2226.36
0.509528,4040.22
0.687266,7864.71
0.347284,1880.12
0.531968,4702.56
0.448976,7626.54
0.40374,1646.51
0.473197,5175.87
0.454141,4307.17
0.262689,3742.83
0.410686,4516.23
0.395013,4962.2
0.413535,4452.06
0.698308,7836.13
0.434728,4490.03
0.35423,2499.14
0.453428,4560.38
0.437578,4333.02
0.40837,4571.88
0.422084,4796.05
0.439537,4830.83
0.45699,4352.73
0.55423,5516.79
0.65236,10086.28
0.428317,4498.71
0.581122,7051.13
0.711131,6136.18
0.424933,4438.33
0.046661,1148.1
0.439537,4848.39
0.455387,6325.5
0.539448,5215.89
0.456634,4545.61
0.411398,4486.16
0.572217,3334.98
0.421549,4960.78
0.439359,5217.77
0.845592,5824.79
0.4374,4807.02
0.4374,4551.28
0.307213,2185.16
0.794657,7610.32
0.436866,4261.16
0.117008,2892.73
0.342832,2327.3
0.226536,2142.42
0.490294,3364.69
0.515583,3227.02
0.579341,6536.2
0.428139,4750
0.576313,6494.79
0.224221,2424.76
0.600534,6608.67
0.678718,5188.58
0.582191,5119.52
0.436331,4889.58
0.457346,5167.74
0.424399,4508.7
0.68976,8854.12
0.451291,4584.91
0.445236,4618.92
0.125913,2204.31
0.435975,5014.92
0.404096,4678.51
0.486376,4316.55
0.423508,4463.46
0.427605,4667.77
0.763847,8969.73
0.394657,4343.37
0.402137,4351.04
0.431701,4774.14
0.427783,4432.22
0.321282,3910.89
0.235085,1855
0.410686,4402.86
0.429207,4321.36
0.458059,4702.9
0.610686,4674.37
0.376848,3971.26
0.467142,4676.79
0.422262,4513.97
0.281923,1968.53
0.533037,2926.25
0.076046,1045.55
0.255565,2942.7
0.228673,1681.71
0.287444,5798.63
0.643633,8896.67
0.416919,4458.21
0.413001,4191.07
0.417988,4857.22
0.156901,1818.23
0.42618,4581.52
0.436866,4706.12
0.588068,4446.19
0.418344,4272.31
0.405343,2257.22
0.512734,6522.63
0.427961,4645.27
0.439537,4554.92
0.337489,6616.89
0.424933,4473.48
0.741585,7111.22
0.648085,4404.52
0.694924,7951.6
0.44577,4987.97
0.418166,4292.6
0.72057,6872.71
0.43081,4767.42
0.444524,4816.65
0.502582,3451.22
0.447729,4661
0.411932,4552.08
0.474265,4554.05
0.660374,7857.67
0.440249,4710.97
0.389671,3851.35
0.411932,4182.32
0.440071,4250.55
0.594657,5457.08
0.414248,4185.24
0.453072,5068.58
0.425646,5143.73
0.110062,1680.04
0.442208,4661.19
0.311843,4951.11
0.245236,2783.83
0.467498,4749.08
0.444167,4578.76
0.443811,4432.79
0.294568,4923.68
0.349955,6058.14
0.504541,3351.61
0.200534,1523.65
0.359573,1868.83
0.424221,4556.31
0.442743,4541.13
0.214426,2594.97
0.447907,4583.07
0.424221,4378.58
0.499377,6404.9
0.570793,6204.75
0.455922,5188.72
0.600178,6165.24
0.435263,4751.15
0.053428,1085.81
0.607658,7587.74
0.441496,4785.43
0.978094,9176.08
0.443811,4725.47
0.653963,7914.9
0.423508,5054.11
0.454497,5070.88
0.496527,3454.39
0.530187,4748.55
0.471238,4285.46
0.40748,5508.07
0.342832,4219.81
0.426892,4590.54
0.425646,4371.3
0.434372,4664.19
0.422262,4668.48
0.437756,4392.25
0.454497,4299.33
0.621906,6337
0.529475,5945.13
0.306857,4024.55
0.667676,4565.97
0.429029,4363.16
0.258593,4249.1
0.71309,6692.57
0.489938,6897.37
0.577026,3192.44
0.286376,2763.08
0.410864,4211.12
0.444167,4387.61
0.918255,8624.27
0.521104,4996.94
0.434728,4282.2
0.697061,8869.94
0.268923,1862.39
0.658771,6113.04
0.461621,4755.87
0.235085,2156.32
0.446661,4511.29
0.688335,4054.31
0.421906,4332.12
0.427961,4136.69
0.440784,4360.07
0.65984,6954.64
0.410686,4238.77
0.439181,4373.36
0.278362,5481.92
0.450223,4345.33
0.412289,4373.79
0.456456,4617.16
