@relation final_electricity_dataset-weka.filters.unsupervised.attribute.Remove-R22

@attribute fan numeric
@attribute refrigerator numeric
@attribute airconditioner numeric
@attribute television numeric
@attribute monitor numeric
@attribute monthlyhours numeric
@attribute tariffrate numeric
@attribute forecastwindproduction numeric
@attribute systemloadea numeric
@attribute smpea numeric
@attribute co2intensity numeric
@attribute actualwindproduction numeric
@attribute num_rooms numeric
@attribute num_people numeric
@attribute housearea numeric
@attribute is_ac numeric
@attribute is_tv numeric
@attribute is_flat numeric
@attribute ave_monthly_income numeric
@attribute num_children numeric
@attribute is_urban numeric
@attribute units numeric

@data
15.76,21.85,0,18.77,1.01,365.21,9.29,448.15,4301.73,54.9,473.55,430.71,1.9,5.15,807.7,0,1.01,0,23720.14,1.02,0.95,2468.61
15.18,22.62,3.02,2.9,0.95,549.4,8.5,462.36,4202.94,55.09,493.97,459.47,2.01,5.21,805.98,0,0.99,0,25878.51,1.03,0.98,4968.37
13.68,21.74,1.93,12.66,1,494.3,8.41,17.16,3333.85,50.01,605.52,41.8,1.91,5.2,777.08,0,1.01,0,24498.11,0.98,1.03,4620.55
19.17,22.67,0,14.32,1,403.03,9.43,427.29,4269.04,53.22,493.73,428.21,2.07,5.22,773.17,0,1.03,0,25265.44,0.95,0.99,2493.12
7.31,21,3.07,4.01,0.98,278.18,7.68,451.95,4050.87,54.12,476.08,429.68,1.98,4.88,825.11,0,1.04,0,25782.52,1.02,1.01,2474.38
13.17,22.29,2.05,9.82,0.95,652.75,8.86,460.15,4246.97,57.47,464.89,428.41,2.09,4.95,760.48,0,0.99,0,25880.49,1.05,0.97,5545.44
16.49,23.16,1.04,4.98,0.96,421.62,8.57,457.96,4120.61,53.3,480.27,439.37,2.07,4.76,764.21,0,0.96,0,25304.87,0.99,1,3106.95
18.78,23.89,2.95,9.63,1.01,657.54,9.26,455.25,3991.45,52.77,493.8,461.76,2,4.83,763.92,0,1.01,0,23919.43,1.04,0.96,7211.46
14.39,22.23,2.09,13.28,1,491.41,8.39,198.89,4519.11,99.88,450.86,298.43,2.03,5.08,803.06,0,1.02,0,25909.33,1.03,1.04,4603.84
14.75,23.59,2.92,16.07,0.97,551.66,8.77,450.96,4115.91,56.15,466.64,448.52,2.09,4.78,792.23,0,1.02,0,24796.72,1.03,0.98,5810.53
9.41,20.75,2.04,11.31,7.08,353.74,8.02,455.65,4069.96,53.69,469.33,457.16,2.04,4.84,782.93,0,0.96,0,24392.8,1.05,1.02,3153.72
9.15,21.73,1.04,15.59,1.04,558.93,8.01,422.3,4076.62,56.39,459.62,465.52,2.09,5.04,784.03,0,1,0,24595.55,1.01,0.98,3875.06
20.94,23.19,0,10.76,1.04,508.79,8.57,432.88,4078.12,57.95,484.41,428.38,2.04,5.05,783.96,0,0.95,0,23848.07,1.02,1,3185.14
13.41,20.92,2.07,13.4,1.02,511.99,8.45,679.19,4551.47,164.48,465.83,626.34,1.91,4.82,797.93,0,1.02,0,24433.69,0.99,0.99,4712.84
14.16,22.98,2.04,12.85,1.01,537.13,8.45,586.03,4234.36,100.31,430.82,677.05,2.03,5.15,811.3,0,1.02,0,25810.6,0.99,1.05,4886.6
9.06,22.96,2.09,16.15,0.95,405.53,8.91,462.92,4172.82,55.13,485.52,443.62,2.07,4.96,806.85,0,0.98,0,24927.24,1.01,1,3876.64
13.46,23.93,0,7.28,1.01,512.65,7.75,430.12,4197,55.12,464.54,434.7,1.98,4.81,793.37,0,1.01,0,25452.76,1.04,1,2956.05
14.64,22.05,2.93,2.85,1.04,599.64,8.03,436.89,4012.9,53.44,457.32,460.6,2.06,4.95,755.72,0,0.97,0,25246.52,1.05,1,5392.08
19.93,23.06,0,16.67,0.99,563.11,7.8,458.26,4214.95,56.39,457.17,430.49,1.91,5.1,764.72,0,1.04,0,24869.85,1.02,0.96,4228.68
19.81,22.14,0,10.36,1.02,343.58,8.05,447.57,4063.36,57.65,461.93,439.6,2,4.81,774.02,0,0.99,0,24682.27,1.04,0.99,2152.48
13.86,22.25,1.91,13.33,0.96,524.66,8.61,1321.72,3271.07,40.3,397.49,882.76,2.01,4.97,795,0,0.97,0,24266.91,1.05,1.01,4549.48
10.79,21.88,1.97,5.72,1,418.03,8.73,455.22,4295.73,54.15,461.18,459.62,1.98,5.21,793.12,0,0.99,0,24206.53,1,0.96,3192.32
6.8,20.48,0,20.13,1.01,532.03,7.93,446.21,4161.42,54.48,488.52,441.66,2.05,4.85,756.78,0,1.02,0,25154.26,1.01,1.01,3341.73
14.4,22.06,1.98,12.36,0.95,527.15,8.55,660.17,3500.01,42.2,419.69,770.64,1.93,4.75,824.12,0,1.04,0,24677,1.02,0.96,4392.01
14.28,22.38,1.92,12.54,1.01,504.5,8.67,1138.76,4847.52,51.47,462.76,1150.7,2.1,5.17,808.91,0,0.96,0,24093.48,1.04,0.98,4641.58
13.99,21.75,1.97,13.1,1,501.99,8.47,498.45,3322.51,38.45,502.62,583.09,2.09,5.24,825.75,0,1.04,0,24411.73,1.02,1.03,4312.98
13.97,21.06,2.02,12.57,0.96,529.67,8.23,456.89,4217.5,82.66,407.06,475.9,2.09,4.98,819.01,0,0.96,0,25300.38,1.04,0.97,4881.39
14.51,22.31,2.05,12.89,0.99,522.16,8.1,183.86,3636.27,64.38,484.62,183.59,2.05,4.87,759.98,0,0.98,0,23522.38,0.98,1.04,4866.83
14.09,22.34,1.94,12.76,1.01,527.67,8.78,216.28,4479.99,62.45,597.93,161.96,2.07,4.85,800.74,0,0.97,0,24952.21,0.99,1,4913.29
10.46,22.02,1.91,17.67,0.96,443.62,9.7,427.3,3993.86,53.39,467.65,429.15,1.95,4.9,751.29,0,0.95,0,24738.2,1.02,0.95,4018.44
14.25,21.12,2.03,13.25,1.02,494.99,8.04,367.66,2547.96,31.34,555.09,233.15,1.92,5.14,783.51,0,1.01,0,24561.63,0.96,1.05,4736.89
13.96,21.49,1.99,13.23,0.99,500.46,8.42,84.44,2997.86,45.18,701.55,38.4,1.99,5.02,796.82,0,0.98,0,24585.13,0.98,0.96,4362.94
13.56,22.64,2.02,13.64,1,522.7,8.81,78.42,3374.4,53.15,554.6,102.16,2,4.9,765.9,0,0.95,0,23851.69,0.97,1.01,4993.14
17.85,23.81,2.99,2.92,12.04,557.51,8.48,430.85,3961.61,52.62,493.49,449.01,1.97,4.95,823.89,0,0.99,0,23900.56,1.03,0.96,5661.56
22.8,22.56,1.94,5.03,1,371.31,8.1,447.53,3999.06,55.28,471.53,464.39,1.94,4.99,788.95,0,0.95,0,24734.79,1.05,1,3317.72
14.31,22.46,2.09,13.38,0.96,529.4,8.65,1257.37,3416.12,49.16,348.97,1164.13,2.04,4.77,821.19,0,1.04,0,25768.85,1,0.96,5035.68
9.19,19.76,1.01,9.18,0.98,474.11,9.21,461.53,4126.69,52.62,483.89,449.67,1.9,5.22,812.72,0,0.99,0,25529.35,1,1.02,2824.97
14.23,22.84,1.98,13.6,0.96,527.92,8.38,58.77,4485.45,60.25,473.23,23.83,2.05,5.14,764.16,0,0.99,0,24039.49,1.01,0.97,5079.19
10.97,21.97,1.03,18.69,1.04,367.23,8.22,452.22,4254.63,56.9,459.43,446.78,1.92,4.84,786.75,0,0.99,0,25102.89,0.99,1.02,2745.09
13.4,23.94,1.99,4.85,1.05,367.19,8.69,456.07,4082.04,54.73,501.83,451.52,1.91,5.03,790.48,0,0.95,0,25016.22,1.04,0.97,2818.89
9.31,16.75,0,7.25,1.05,244.02,7.87,427.53,4096.54,53.67,489.68,445.35,1.98,4.79,775.89,0,1.02,0,25226.42,1.05,1,952.24
14.06,22.87,2.05,17.76,0.99,450.73,8.44,450.85,4133.08,57.62,497.94,445.81,1.92,5.14,779.15,0,1.02,0,23745.95,0.96,0.98,4372.49
14.25,21.5,2.07,13.41,1.01,514.14,8.47,191.42,2702.36,38.79,578.8,182.81,2.05,4.98,813.71,0,1,0,24620.22,0.96,1.03,4413.82
5.17,23.9,1.9,23.02,0.97,455.13,7.13,451.24,4156.41,57.32,477.79,457.23,1.9,4.95,809.54,0,1.04,0,25169.09,0.98,0.97,4577.06
16.29,23.57,1.04,16.39,0.97,548.04,9.01,451.37,4204.05,56.66,478.1,450.46,2.03,5.06,780.22,0,1,0,25852.01,1.01,0.97,4841.39
10.56,22.1,2.01,9.07,1.03,313.8,9.12,428.71,4162.45,52.94,490.11,458.87,2.03,5.15,789.38,0,1.02,0,25884.6,1.02,1.03,2757.48
12.94,22.9,2.03,16.73,0.96,621.33,9.14,451.17,3982.15,56.23,457.79,432.82,2.03,5.15,818.15,0,0.98,0,25852.88,1.01,1.02,6149.59
13.68,21.9,2.05,12.51,1,534.04,8.65,347.3,4357.26,88.11,559.48,320.54,2.08,4.94,760.43,0,1,0,25306.3,1.05,1.04,4461.05
19.84,22.57,1.04,3.82,0.98,371.15,8.14,440.17,4165.36,55.44,485.48,438,1.95,4.81,797.46,0,1.03,0,23509.34,0.95,0.98,2558.53
16.68,22.1,2.04,8.32,1.03,423.73,8.96,433.33,3916.45,55.07,488.82,466.15,2.04,4.91,752.59,0,0.98,0,23908.79,0.99,1.03,3961.74
14.51,22.08,1.99,12.52,0.99,534.48,8.55,364.4,2620.76,28.79,424.82,390.83,2.04,5.05,776.27,0,1.02,0,24666.12,1,0.96,4516.86
18.82,21.68,2.06,11.71,1.05,658.13,8.7,423.39,4246.39,53.64,498.61,451.7,1.99,5.09,828.55,0,1.04,0,25073.37,0.99,1.03,6564.57
14.59,20.99,1.92,13.14,1.03,535.05,8.65,1459.66,3526.29,56.52,523.56,790.68,2.04,5.17,807.67,0,1,0,24966.12,1,1.05,4779.94
13.64,22.57,2.07,13.1,1.02,535.94,8.28,331.02,4455.41,75.62,344.7,463.98,2,5.09,765.13,0,0.96,0,24641.16,0.99,1.04,4797.77
13.5,22.98,2.03,13.19,1.03,516.04,8.33,96.13,2674.84,31.22,641.26,23.73,2.04,4.92,798.81,0,1,0,24759.46,0.99,1.03,4386.48
14.25,22.48,1.97,12.83,1.04,500.31,8.08,111.92,3557.56,53.92,689.14,140.25,1.99,4.93,826.78,0,1.01,0,25300.82,0.97,0.96,4236.51
6.79,17.72,0.96,13.61,0.98,466.26,9.08,461.22,4047.59,55.33,496.6,439.19,2.09,4.82,810.46,0,0.98,0,23543.6,1.02,0.97,2762.1
14.63,23.03,2.04,13.36,1,538.16,8.74,1260.63,4375.54,46.3,358.78,1262.17,1.99,5.23,787.09,0,1.02,0,24955.59,1,0.98,5109.95
13.57,21.4,2.02,12.75,0.97,523.96,8.27,82.09,4269.2,53.66,589.38,106.21,2.04,4.84,770.28,0,1.02,0,25102.2,1,1,4549.2
11.32,21.84,0,13.86,1,323.84,9.07,457.83,3968.89,56.51,456.64,456.44,2.01,5.18,751.98,0,1.04,0,24120.07,1.04,1.01,1785.17
11.49,21.96,0,18.28,0.95,520.26,8.19,453.75,4190.36,53.6,456.44,465.3,1.92,4.87,812.62,0,0.97,0,25438.53,0.98,0.97,3267.89
13.86,21.92,2.02,13.03,1.02,506.38,8.2,83.59,3757.7,53.01,626.25,108.18,2.01,5.1,764.74,0,1,0,23878.75,1.03,1,4237.89
13.68,22.77,1.96,12.63,0.95,532.07,8.2,474.66,4080.59,42.36,522.09,540.78,1.96,4.79,778.08,0,0.95,0,24347.85,0.96,0.96,4556.68
17.6,21.21,0.96,21.28,0.95,683.94,7.68,450.58,4191.96,57.62,493.78,444.1,1.92,4.94,789.89,0,0.96,0,24858.88,0.97,1.04,5772.81
21.46,21.37,3,5.14,12.25,552.29,7.23,424,4182.66,54.13,479.96,444.52,2.04,5.19,808.87,0,0.96,0,23891.89,0.96,0.99,6218.57
6.13,21.87,2.86,7.34,1.04,518.92,9.23,459.43,3921.27,53.92,477.84,463.21,1.99,4.91,767.07,0,1.01,0,24768.83,1,1.01,4580.66
13.58,22.95,2.04,12.72,1.01,527.3,8.14,210.59,5772.52,127.55,481.48,187.01,1.93,4.89,818.19,0,0.98,0,25582.43,1,0.97,4479.04
13.55,22.11,2.01,13.28,0.99,519.84,8.38,150.83,4096.05,47.75,638.84,305.58,2.06,5.23,799.03,0,1.04,0,24241.34,0.99,0.98,4593.07
14.55,22.87,1.98,13.41,1.04,539.05,8.57,1409.11,2938.41,25.85,331.32,987.41,2.03,5.23,820.63,0,1,0,24730.65,0.98,0.97,4688.89
20.87,22.98,1.01,13.27,0.98,570.09,7.79,441.1,4029.29,57.92,481.75,454.53,2.06,5.12,766.82,0,1,0,24193.12,0.96,1.04,4574.01
14.51,22.31,2.09,12.47,0.99,515.48,8.12,778.93,3173.58,45.67,475.5,980.64,1.94,5.23,806.35,0,1.02,0,24181.04,1.02,1.01,4887.46
14.06,21.02,2.02,12.57,1,500.01,8.4,81.06,4394.04,102.15,468.29,93.82,2.02,4.81,800.49,0,0.99,0,25062.11,0.96,1.03,4113.84
12,21.47,3.12,5.21,0.98,348.61,9.6,462.05,4111.49,57.99,489.25,439.49,1.96,4.99,793.94,0,1.04,0,25175.51,0.96,1.04,3093.07
20.31,23.17,1.91,20.38,0.98,635.28,7.97,450.27,4101.34,53.69,484.99,443.49,2.06,4.78,821.64,0,1.01,0,23634.26,1,1.03,6243.08
8.61,22.9,3.12,14.1,1.01,689.19,7.45,439,4272.09,53.59,456.46,456.64,2.02,5.06,793.7,0,1.03,0,24059,1,0.99,7134.33
14.64,21.05,2.1,12.46,0.96,490.5,8.12,1216.44,3169.4,39.65,300.16,1175.35,2.07,5.02,794.88,0,0.95,0,25849.46,1.01,1,4428.14
13.75,22.04,1.92,13.31,0.99,526.44,8.72,295.4,4402.46,70.79,485.78,331.41,2.09,5.17,819.47,0,0.96,0,25910.56,0.95,1.02,4451.21
14.43,22.34,1.03,7.95,0.98,568.83,8.45,450.91,4281.75,54.15,475.58,434.97,2.05,5.11,756.62,0,1.03,0,24161.03,1.01,1.01,4312.88
14.29,21.45,1.96,13.4,1.02,512.24,8.38,1108.17,3531.69,46.88,361.95,983.7,1.94,4.76,786.08,0,1.03,0,23696.61,0.98,0.95,4854.88
5.89,21.75,1.02,14.87,0.98,509.81,8.53,457.65,4291.36,55.08,463.75,440.82,1.97,4.99,800.48,0,0.96,0,25821.58,0.98,0.98,3601.13
9.62,23.2,0,11.82,1.03,310.65,7.48,444.93,4266.25,56.24,478.81,450.96,2.01,4.97,827.8,0,0.97,0,24791.88,0.98,0.97,1683.2
22.64,21.66,0,12.39,0.95,599.49,8.29,460.6,3977.39,53.29,495.25,457.6,2.08,4.83,770.74,0,1.03,0,23598.3,1,0.97,4022.11
13.93,22.22,1.04,10.42,1,431.63,7.74,420.54,4006.49,56.13,480.41,423.14,2.08,4.92,752.67,0,1.03,0,23717.71,1.01,1.05,2946.34
14.68,22.44,2,12.95,1,516.4,8.58,365.88,3772.61,61.61,536.14,321.39,2.09,5.05,777.39,0,0.96,0,24230.8,1.03,1.02,4855.63
14.24,21.12,2.09,13.1,1.04,506.74,8.34,1153.14,5402.7,69.76,459.82,1195.5,2.02,4.86,764.55,0,0.97,0,24590.65,0.96,1.02,4591.1
14.32,22.85,2.07,12.4,0.98,534.1,8.27,79.26,4000.96,48.39,465.34,116.87,1.95,4.95,773.13,0,0.95,0,23856.44,1,1.03,4544.63
13.99,22.87,1.92,13.36,1.02,512.84,8.52,187.09,4498.38,117.2,511.38,398.98,1.92,4.85,791.19,0,0.96,0,24609.1,0.98,1,4485.67
13.93,22.7,3.14,7.91,1.02,336.26,8.25,453.39,3982.71,56.97,489.28,440.61,1.93,5,818.77,0,1.02,0,23951.53,0.96,1.04,3671.8
15.58,22.49,1,17.46,12.42,693.9,9.06,426.86,4230.58,57.41,462.89,433.28,1.96,4.99,752.57,0,1.03,0,23693.14,0.95,0.96,6478.92
14.81,22.41,1.91,15.56,12.05,686.62,7.84,425.13,4191.45,56.54,465.09,451.36,1.96,5.07,769.03,0,0.97,0,25287.32,0.98,1,7062.77
13.51,22.82,2.06,12.56,1.04,507.52,8.64,300.45,4665.96,71.42,508.63,264.28,2.08,5.24,809.98,0,1.03,0,24447.19,0.95,1.01,4319.81
22.62,24.14,1.98,19.95,11.97,696.57,8.12,444.67,3909.64,55.53,478.37,440.53,1.97,5,803.21,0,1,0,24139.83,0.99,1.05,8612.84
5.13,19.39,0,2.92,0.95,142.19,8.07,459.57,4026.79,56.92,500.6,464.55,1.99,4.88,764.31,0,0.96,0,25482.96,0.97,0.95,519.27
19.85,21.55,2.01,16.44,1.02,581.48,7.85,432.71,4160.76,53.44,488.23,464.69,2.07,4.77,794.59,0,0.97,0,24595.97,1,0.99,5322.25
4.76,21.17,0.97,19.6,7.25,488.76,8.57,420.57,4168.11,52.74,468.07,453.31,1.91,4.88,786.65,0,0.98,0,24207.08,0.99,1.01,3704.49
13.72,22.2,2,13.31,1.04,496.87,8.03,22.48,5558.69,435.12,479.81,40.27,1.94,4.77,785.45,0,0.96,0,25631.44,1.05,1.01,4238.06
13.62,22.45,2.02,12.73,0.96,525.48,8.66,200.65,6381.28,294.12,445.44,125.71,2.03,4.98,791.59,0,0.98,0,23621.03,1.05,1.01,4650.75
13.97,22.74,2.06,13.64,0.97,511.75,8.59,295.6,3142.06,45.95,562.38,275.48,1.96,4.83,791.69,0,1.03,0,23884.21,0.97,0.99,4920.97
14.61,21.13,1.98,13.18,1,495.1,8.6,845.14,6093.57,124.64,419.39,627.34,2.09,5.01,826.83,0,1,0,25431.25,0.99,1.03,4740.57
20.27,22.19,2.95,8.88,1.04,691.33,8.11,458.36,4114.62,57.74,484.58,431.59,1.93,4.77,764.98,0,0.97,0,24237.94,0.98,1.04,6681.31
14.43,23.09,2,12.74,1.04,537.22,7.98,323.85,4949.64,102.66,448.56,540.49,2.04,5.06,770.3,0,0.99,0,23555.53,1.02,1.03,4975.93
12.52,22.8,0.97,5.12,1.05,440.51,8.07,432.65,4277.39,56.46,489.13,455.55,1.98,5.06,778.13,0,0.99,0,23696.6,0.99,0.99,2686.06
13.9,21.2,1.92,13.17,0.97,533.22,8.17,882.67,3167.72,67.4,463.44,809.47,2.03,4.81,788.31,0,0.99,0,24643.03,0.99,1.02,4567.33
14.6,22.83,2.05,12.37,1.03,532.75,8.3,207.79,3734.04,44.58,580.68,181.45,2,5.06,789.21,0,1.03,0,25110.15,1.01,1.05,4568.49
13.39,22.15,1.91,12.64,1,510.05,8.2,238.95,4676.83,95.16,607.95,296.48,2.08,5,798.96,0,1.03,0,24096.82,1.01,1.02,4386.06
14.58,21.28,2.07,13.11,1.03,506.02,8.8,956.79,5131.94,66.34,340.82,1186.21,2.07,4.93,782.27,0,0.98,0,25189.31,1.02,0.99,4496.14
4.86,17.96,2,14.66,0.99,504.16,8.38,420.97,4193.54,57.42,480,448.81,2.07,4.77,792.54,0,1.05,0,24468.37,0.96,1.03,3927.85
13.86,22.87,2.1,12.6,1.02,504.08,8.07,772.08,2827.4,33.37,518.67,775.85,2.02,5.16,755.74,0,1.02,0,24753.81,1.01,1,4668.58
13.55,21.17,2.01,12.65,1.03,531.75,8.67,106.66,4265.78,50.66,577.91,104.09,2.04,4.93,782.58,0,1.03,0,25391.05,1.02,1.04,5009.08
7.22,17.78,1.03,14.53,7.28,482.12,7.49,444.22,3998.08,56.36,482.74,459.02,2.09,4.83,800.71,0,1.02,0,24971.27,0.98,1.04,3619.61
5.93,18.74,1.02,16.57,1.02,333.29,7.41,439.2,4008.85,52.99,460.17,437.9,2.01,5.11,808.51,0,1.01,0,25673.15,1.02,0.96,2422.24
13.64,22.76,2.03,12.97,1.03,508.31,8.17,449.18,4096.93,55.13,488.88,426.33,0,4.14,952.54,0.96,1.04,0,20019.41,3.14,1.02,4695.73
14.63,21.43,2.02,12.83,0.96,537.46,8.47,935.11,4985.72,49.69,473.07,885.9,2.08,5.14,824.26,0,0.98,0,24656.32,0.99,0.97,4842.98
13.66,21.02,1.99,12.54,0.98,512.49,8.62,330.37,4788.32,49.13,514.95,249.23,2.04,5.02,750.68,0,0.98,0,25425.16,1.03,0.99,4193.44
14.07,22.66,2.07,13.36,0.98,495.93,8.14,534.07,2523.49,31.37,385.06,504.03,1.98,4.92,824.35,0,1.05,0,25431.17,0.99,1,4403.12
13.51,21.39,1.9,12.86,1.01,529.44,8.23,1043.88,5834.17,66.55,441.97,963.06,1.99,4.81,823.77,0,1.02,0,25848.36,1.01,1.02,4361.06
15.64,22.83,1.02,20.29,1.03,596.39,7.9,443.28,4050.79,52.87,475.87,445.85,2.05,5.06,826.82,0,1.04,0,24506.22,1,1.03,5498.72
13.4,22.86,0,2.97,1.04,267.3,8.01,445.69,3912.07,54.45,473.81,450.92,1.97,4.88,821.4,0,1,0,23651.46,1,0.97,1345.49
11.04,23.09,3.05,8.96,0.95,620.89,8.74,457.04,4187.66,54.74,462.26,460.65,2.01,5.08,753.09,0,0.96,0,24277.74,0.97,0.99,5943.74
13.61,21.58,2.08,12.76,1.04,495.38,8.46,761.14,2529.23,41.85,508.56,661.6,2.04,5.17,769.62,0,0.95,0,23734.83,0.98,0.96,4785.68
11.48,22.54,1.9,6.18,11.7,412.24,8.17,432.03,4200.66,56.1,457.64,425.02,2.07,4.85,766.48,0,0.96,0,24377.86,1.02,1.04,3433.85
13.52,22.82,2.01,13.27,0.97,531.52,8.31,547.81,3365.37,45.28,606.62,310.78,2.08,4.97,810.66,0,1.02,0,25039.26,0.98,0.97,4916.17
13.64,22.23,1.99,13.08,1.01,519.96,8.25,263.99,4315.82,122,484.26,300.28,1.97,5.09,816.12,0,0.98,0,23777.34,1.05,0.99,5042.78
14.51,21.75,1.95,13.45,0.99,522.26,8.03,988.9,3407.62,63.35,387.25,1011.96,2,5.19,766.07,0,0.98,0,23629.13,0.98,1.02,4319.25
18.85,21.84,1.04,11.45,0.95,613.93,8.12,445.9,4231.39,54.97,502.79,463.49,2.09,5.09,805.37,0,0.97,0,24563.57,0.95,1,5085.46
19.4,21.98,1.04,6.99,11.87,529.25,7.76,420.68,4289,55.61,491.72,459.85,2.07,5.09,759.69,0,0.98,0,25126.42,1.03,0.99,4293.04
21.06,21.49,1,4.11,12.27,571.88,7.28,437.34,3998.69,54.84,496.88,443.15,2.08,5.02,776.06,0,1,0,24576.81,1.04,1.03,4771.56
12.31,23.79,0,8.69,1.04,466.74,7.92,455.11,4153.19,55.96,465.09,459.54,2.04,5.03,762.83,0,0.97,0,24352.77,0.99,1.04,2461.76
13.67,21.42,2.02,12.58,0.97,493.33,8.28,155.53,5299.01,71.59,489.74,115.7,1.96,4.84,764.82,0,0.99,0,24254.33,1,0.97,4578.12
20.23,20.99,3.12,19.32,11.83,648.02,7.84,454.31,4228,57.9,497.88,459.36,1.97,5.08,809.37,0,0.97,0,24655.21,1.03,0.97,7684.62
21.96,22.01,2.05,17.31,11.71,706.61,8.25,457.96,4258.44,56.13,482.4,448.26,2.07,4.86,810.5,0,0.96,0,25635.11,0.98,0.96,8499.41
13.43,22.74,1.91,12.67,0.97,535.03,8.32,1353.93,5608.39,75.11,366.38,1343.3,2.06,5,780.54,0,0.96,0,25108.35,0.99,1.02,4729.46
13.72,21.41,2.04,13.4,0.96,540.51,8.53,509.95,4157.03,85.22,466.45,448.95,2.03,5.25,764.19,0,0.98,0,25627.77,1.01,0.98,4998.92
18.25,22.24,1.91,6.67,1.03,525.18,8.44,451.51,4086.03,54.49,480.79,454.61,2.02,4.88,772.94,0,0.95,0,23729.63,0.97,1.05,4191.34
9.13,22.96,1.98,12.5,0.98,456.71,8.77,456.44,3997.21,55.31,481.78,435.67,1.95,5,755.38,0,1.01,0,24824.39,1.03,1.01,4235.87
13.43,21.96,1.94,12.53,1,536.1,8.59,693.23,3391.82,39.78,500.46,585.21,1.92,4.76,778.07,0,1.02,0,25513.07,1.01,1.03,4638.73
15.51,23.56,3.09,10.2,0.98,551.16,8.28,439.61,4065.86,53.15,493.09,443.57,1.96,5.01,769.44,0,0.99,0,23943.62,1,0.99,5574.81
13.96,22.92,2.08,13.14,0.98,532.18,8.21,21.22,4393.1,65.21,542.19,25.35,2.06,5.12,751.3,0,0.97,0,24938.76,0.98,0.95,4658.36
5.84,20.42,1,4.02,1.03,310.69,8.91,449.27,4196.37,56.37,482,464.42,1.94,5.12,758.07,0,0.98,0,25950.34,1.03,0.95,1688.07
8.63,22.42,1.98,22.9,6.73,751.7,7.43,441.32,3910.92,57.52,489.33,455.6,1.9,4.97,797.19,0,0.98,0,24555.49,0.96,0.97,7552.47
14,22.29,1.94,13.57,1.03,498.17,8.73,1450.16,5423.68,70.27,426.47,1346.43,1.91,5.18,784,0,0.97,0,24971.34,1.02,1.04,4330.82
12.3,22.48,3.08,21.37,0.98,599.07,7.45,462.61,3943.07,53.48,471.51,443.66,2.06,5.01,765.47,0,0.95,0,25542.63,1.01,0.99,6681.11
21.54,23.09,2.06,11.62,1.01,485.16,8.81,422.13,4001.04,55.38,480.32,448.51,1.93,5.04,791.18,0,0.96,0,23721.51,0.99,0.98,4489.09
5.13,19.07,3.06,14.16,1.03,420.74,8.93,445.49,4089,53.18,486.77,465.89,1.91,4.92,827.75,0,1.04,0,25305.96,1.04,1.02,3924.56
14.38,21.67,2.02,12.73,1.04,492.66,8.36,1104.64,4887.33,120.75,477.93,927.63,1.91,5.14,787.11,0,1.04,0,25112.15,1.05,1.01,4393.73
14.68,23.02,2.08,12.69,0.96,517.73,8.63,429.07,3463.54,49.04,384.31,447.36,2.03,4.81,768.33,0,1.04,0,24583.16,1,1.03,4675.2
6.69,22.21,1.03,20.53,7.09,483.69,9.63,423.19,3939.6,56.98,482.03,448.42,2.04,5.03,798.67,0,1.04,0,25385.6,0.95,1,4123.3
13.69,21.33,1.97,13.27,0.95,535.48,8.05,1041.93,5553.92,47.64,377.02,1287.51,1.91,4.9,808.5,0,0.98,0,24794.61,0.97,0.99,5095.62
14.08,21.73,2.08,13.07,1.04,498.04,8.51,282.51,4370.77,68.75,521,401.21,1.99,5.06,793.15,0,1.02,0,24915.04,0.97,1.02,4534.42
13.64,20.95,2.02,12.54,1.04,534.57,8.6,5.87,5367.98,100.97,548.6,37.83,1.95,5.19,788.98,0,1,0,24781.31,0.99,1.02,4771.51
14.19,22.31,1.93,13.26,1.05,508.42,8.37,99.24,4376.63,67.55,586.08,103.45,2.03,4.77,759.06,0,0.98,0,24446.98,1.05,1.02,4559.36
14.7,21.32,2.03,12.45,0.99,537.71,8.68,1170.65,3099.31,31.27,333.23,1073.89,2,4.89,783.47,0,1.02,0,25806.8,0.98,0.98,4932.5
11.41,23,1.95,8.77,11.54,635.76,7.31,462.02,4259.07,57.61,467.66,444.55,1.94,5.18,803.14,0,1.02,0,24386,1,0.96,6088.51
13.79,21.42,2.05,12.4,0.96,504.39,8.62,281.22,2714.1,36.7,500.32,272.75,1.94,5.02,756.83,0,1.03,0,25015.43,1.04,0.95,4456.63
14.38,22.78,1.96,13.03,0.97,490.43,8.67,505.42,3919.02,45.88,515.14,506.58,2.02,4.79,763.83,0,0.99,0,23767.29,0.99,1.05,4716.4
9.92,22.04,3.15,18.17,1.03,591.4,8.56,434.58,4036.17,54.29,462.85,447.24,2.05,5.12,756.93,0,0.96,0,25557.6,0.98,1.04,6065.64
5.75,21.67,0,15.6,0.95,259.05,8.56,426.38,4295.28,53.9,502.93,466.12,2.03,5.21,756.87,0,1.04,0,24903.21,0.96,0.96,1542.3
13.53,22.79,2.07,12.66,0.99,503.13,8.61,1236.58,3106,41.11,422.53,875.16,1.92,5.01,789.45,0,0.97,0,25309.55,1,0.96,4296.89
13.37,21.32,2.03,13.16,0.99,516.53,8.51,112.62,5034.72,111.92,559.25,96.23,1.9,4.85,774.36,0,1.01,0,24695.22,1,0.97,4511.05
